"timestamp","ip","campaignid","placementid","siteid","adunittype","creativeid","jvxsessionid","jvxuid","eventid","deviceid","ap_datasignal","c_params","cachemacro","clickmacro","pageurl","useragent","es_segname","date","_col19"
"1561035594189","122.222.5.176","135306","ywF8ZA","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_TN","1561035589.3882","122.222.5.176","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035588849493","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CWiGrRIMLXdXsM7abtOUPhsKg-A6l_diOV8ffxdC4CfAuEAEg0Y6HIWCJk7mEyBPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035594189","180.52.196.172","135306","dUzGgf","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic2_300-250_rev0_still_JP-JA_21JUNE_TN","1561035593.1314","180.52.196.172","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593370220","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CfXTjSYMLXazMFouOkwO_k5e4Bt2B_Y1XjNq9lokJ8C4QASCN4KAlYImT1ISsFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?should_silence_audio=0&os_version=12.1.4&ms=GYUr8SKLbk4mHhB8h0SiWmHP7HnSiPp4-Vl6z","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035594189","49.243.85.101","135306","Bq46c8","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Coarching_300-250_rev0_still_JP-JA_21JUNE_LM","1561035593.2320","49.243.85.101","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593376900","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CxqzRSYMLXcSAF8iYtOUPhr64wALnxNiOV6uOifvECfAuEAEg0Y6HIWCJm-SErBTIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035594189","202.213.176.39","135306","dcIRuf","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Cellular_300-250_rev0_still_JP-JA_21JUNE_LM","1561035593.3182","202.213.176.39","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035592735562","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C6ZDESIMLXcryLITXkgPMwKHYDt6W_I1XuvmIjd0J8C4QASDRjochYImz24TIFMgBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035594189","219.98.199.254","135306","O4p0w6","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Rings_300-250_rev0_still_JP-JA_21JUNE_LM","1561035592.3927","219.98.199.254","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035591103715","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CQRcMR4MLXaOqBpLx_AOmg61Yht3RjVfcr6KAtgnwLhABIK76myNgidPDhPATyAEJqQLLfI3KOPF","https://googleads.g.doubleclick.net/mads/gma?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdk","Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E302","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035594189","59.128.227.78","135306","2qV3Xj","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Coarching_300-250_rev0_still_JP-JA_21JUNE_TN","1561035592.4102","59.128.227.78","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035591298924","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CRxYjR4MLXayfEsiYtOUPhr64wALnxNiOV_mwn8HKCfAuEAEg0Y6HIWCJg4CA0BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:54.000"
"1561035595189","104.251.149.73","135306","ywF8ZA","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_TN","1561035591.3544","104.251.149.73","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035587710645","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CthbdQ4MLXfWvK8TO7wL8tZPQBqX92I5Xx9_F0LgJ8C4QASDRjochYInb4oTwFMgBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035595189","126.28.84.214","135306","59Q5oJ","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Move_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.9698","rsuc1hPNVInf","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594616996","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CCTtoSoMLXaTUJYvWkwOB2qaYCbqh041XppmhxLUJ8C4QASDFpb4jYInD1YSwFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/mads/gma?os_version=12.3.1&u_sso=p&ios_base_sdk=12.1&request_id=768&platform=iPhone&app_name","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035595189","133.203.195.160","135306","NK8ht2","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Exercise_300-250_rev0_still_JP-JA_21JUNE_TN","1561035590.9497","rttpK0ebsabU","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035589071256","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CQI98RYMLXdisBIr5sgeAvLeQAabc_I1XvYn_gKsJ8C4QASCN4KAlYInL4YTsFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?os_version=12.3.1&u_sso=p&ios_base_sdk=12.1&request_id=327&platform=iPhone&u_mwss","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035595189","126.247.132.34","135306","EKQZWj","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic3_300-250_rev0_still_JP-JA_21JUNE_TN","1561035547.9339","126.247.132.34","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035544139876","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CUX3KGIMLXeTECMXhkwPq9KWIDZDF041Xk4ul9LgJ8C4QASDRjochYInLwITsE8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML_ like Gecko) Mobile/15A432","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035595189","202.70.178.95","135306","7wCcwD","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Breathe_300-250_rev0_still_JP-JA_21JUNE_LM","1561035592.5494","rr7rlpc48xFa","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035591727852","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C0sEUR4MLXay2LIGC5LcPp96UkAHpifyNV8qVnOTGCfAuEAEgxaW-I2CJ-9mExBTIAQmpAst8jco","https://googleads.g.doubleclick.net/mads/gma?os_version=12.3.1&u_sso=p&ios_base_sdk=12.1&request_id=500&platform=iPhone&app_name","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035595189","60.149.1.208","135306","BHR98n","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Message_300-250_rev0_still_JP-JA_21JUNE_LM","1561035594.7463","60.149.1.208","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594081150","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CsXElSoMLXf75BK_NtOUP-eKFwAij9tONV72Vl-emCfAuEAEg0Y6HIWCJq-CE4BTIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:55.000"
"1561035596208","106.132.87.30","135306","cpYzDf","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.4282","106.132.87.30","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594929130","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C064mSoMLXeraOISF7wKKlrqgBqX92I5XpNGh_soJ8C4QASDRjochYImbi470E8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","122.222.5.176","135306","k1W6Qk","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Heart Rate_300-250_rev0_still_JP-JA_21JUNE_TN","1561035594.6895","122.222.5.176","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593832662","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C222uSYMLXZbpMtGQ9APr6J3ID-yp-41X4YWh0NMJ8C4QASDRjochYImTuYTIE8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","61.119.206.24","135306","dcIRuf","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Cellular_300-250_rev0_still_JP-JA_21JUNE_LM","1561035594.4557","61.119.206.24","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594447737","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CwLQfSoMLXfmpG96FtOUP3IC86ALelvyNV7r5iI3dCfAuEAEgxaW-I2CJ08CE7BPIAQmpAst8jco","https://googleads.g.doubleclick.net/mads/gma?os_version=12.3.1&u_sso=p&ios_base_sdk=12.1&request_id=1011&platform=iPhone&app_nam","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","175.184.50.90","135306","9nUb4i","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Exercise_300-250_rev0_still_JP-JA_21JUNE_LM","1561035594.8904","175.184.50.90","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593532211","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Cj1HdSYMLXfO9IJiFtOUPgdKFyAOm3PyNV9TIrfWVCfAuEAEg0Y6HIWCJ08OE8BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","202.221.186.233","135306","PST4dB","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Cellular_300-250_rev0_still_JP-JA_21JUNE_TN","1561035593.9411","202.221.186.233","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035592969622","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CW9RXSIMLXZaXO8OKkwOb55KIBN6W_I1Xq7Hy478J8C4QASDRjochYInDxYT0E8gBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","126.35.224.45","135306","lmL120","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Workout_300-250_rev0_still_JP-JA_21JUNE_TN","1561035594.5183","126.35.224.45","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035592711984","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CpB7HSIMLXbC6K8PM-QP4zJG4BZyD_o1Xob2Y6L0J8C4QASDRjochYImzxoT0E8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","153.225.157.27","135306","Bq46c8","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Coarching_300-250_rev0_still_JP-JA_21JUNE_LM","1561035594.5911","153.225.157.27","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593167914","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CKcd6SYMLXeqfCvqCtOUP2q6MqAHnxNiOV6uOifvECfAuEAEg--nsIWCJg4CAkBTIAQmpAst8jco","https://googleads.g.doubleclick.net/mads/gma?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdk","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","126.163.78.23","135306","dUzGgf","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic2_300-250_rev0_still_JP-JA_21JUNE_TN","1561035593.1487","126.163.78.23","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035592819946","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C2-oTSIMLXeqFMpC_7wLry6LAB92B_Y1XjNq9lokJ8C4QASDRjochYImDyIT4E8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","202.221.186.233","135306","nwDcbX","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay Suica_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.2382","202.221.186.233","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594532427","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CIyAmSoMLXcu_IIeS7wK-uKaoAp-d2I5XisaZy9sJ8C4QASDRjochYInDxYT0E8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","126.74.118.252","135306","9NpYGb","65d07bae4690f5","20","190613_AW_3x4_003_Generic_001_CTA_AAW_Performance Marketing_Generic1_300-250_rev0_still_JP-JA_21JUNE_LM","1561035593.9219","126.74.118.252","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035592277765","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CdCl1SIMLXYX6EIOYtOUP0pGCgALh0tqOV_6u69KiCfAuEAEg--nsIWCJ-7uE3BPIAQmpAtORj2T","https://googleads.g.doubleclick.net/mads/gma?should_silence_audio=0&app_name=3.12.0.iphone.jp.weblio.english&os_version=11.4.1&m","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15G77","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035596208","175.184.50.90","135306","Bq46c8","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Coarching_300-250_rev0_still_JP-JA_21JUNE_LM","1561035594.2183","175.184.50.90","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594070349","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CRG2kSoMLXc2lBI6DtOUPkbSvgA_nxNiOV6uOifvECfAuEAEg0Y6HIWCJ08OE8BPIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:56.000"
"1561035597189","60.149.1.208","135306","cpYzDf","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_LM","1561035596.9633","60.149.1.208","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035595717038","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CVqhhS4MLXe7hK-mFtOUP_uqSqA6l_diOV6TRof7KCfAuEAEg0Y6HIWCJq-CE4BTIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597189","106.128.4.17","135306","9nUb4i","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Exercise_300-250_rev0_still_JP-JA_21JUNE_LM","1561035596.3008","106.128.4.17","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596222961","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C87HqTIMLXfHNDbaJtOUPqPylsAWm3PyNV9TIrfWVCfAuEAEg0Y6HIWCJ68WE9BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597189","125.201.63.129","135306","EVX2pe","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic1_300-250_rev0_still_JP-JA_21JUNE_TN","1561035597.7680","125.201.63.129","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596850065","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=COZMlTIMLXZHxM5DNtOUPwLuziAPh0tqOV9CyocClCfAuEAEg0Y6HIWCJo7yE3BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
